ÓÒ¹ÉÖ±¼¡	ÓÒ¹É¶þÍ·¼¡	×óëÖÇ°¼¡	ÓÒëÖÇ°¼¡	×óëè³¦¼¡	×ó¹ÉÖ±¼¡	×ó¹É¶þ	ÓÒëè³¦¼¡	
-214.1	54.0	-49.3	24.5	-172.3	127.8	-110.8	-64.0	
-275.6	41.7	-24.7	12.2	-216.6	108.2	-91.1	-46.8	
-406.0	24.5	9.8	-5.0	-209.2	108.2	83.6	132.8	
-211.6	9.8	90.9	-9.9	-115.7	115.5	280.4	245.9	
447.6	-9.9	132.8	12.2	125.4	108.2	364.0	98.3	
1013.4	-27.1	132.8	-22.2	329.6	130.3	405.8	-37.0	
1357.8	-17.3	108.2	-34.5	211.5	130.3	285.3	-32.1	
1493.1	-14.8	-0.1	-29.6	-145.2	103.2	157.4	49.1	
1478.4	2.4	-37.0	-17.3	-105.9	90.9	51.6	17.1	
1367.7	2.4	7.3	-22.2	44.2	66.3	-34.5	-12.4	
1220.1	-7.5	-5.0	-17.3	73.7	108.2	-132.9	-49.3	
1084.8	12.2	-64.0	-0.1	41.7	76.2	-118.2	-88.6	
907.7	-0.1	-51.7	-14.8	-27.1	86.0	-120.6	-66.5	
779.7	4.8	-29.6	-19.8	-37.0	83.6	-125.5	12.2	
644.4	-7.5	-135.4	-7.5	66.3	51.6	-81.3	4.8	
523.9	-54.2	-120.6	2.4	162.3	44.2	-5.0	-34.5	
398.4	-54.2	-24.7	-2.5	209.0	29.4	39.3	-49.3	
253.3	-39.4	-9.9	-19.8	154.9	7.3	51.6	-27.1	
169.7	-59.1	-96.0	-14.8	-113.2	17.1	61.4	4.8	
88.5	-93.6	-167.4	-32.1	-216.6	4.8	88.5	9.8	
36.8	-98.5	-83.7	-39.4	4.8	-7.5	132.8	-32.1	
-29.6	-83.7	22.1	-19.8	100.8	-69.0	137.7	-78.8	
-73.9	-76.3	9.8	-22.2	76.2	-113.2	130.3	-105.9	
-115.7	-69.0	-7.5	-7.5	93.4	-128.0	100.8	-145.2	
-162.4	-69.0	9.8	-7.5	93.4	-150.1	76.2	-273.1	
-211.6	-46.8	34.4	-12.4	56.5	-157.5	86.0	-194.4	
-236.2	-22.2	7.3	-41.9	29.4	-174.7	76.2	-108.3	
-273.1	24.5	-5.0	-51.7	22.1	-189.5	-9.9	-24.7	
-302.7	88.5	-14.8	-49.3	9.8	-214.1	-39.4	130.3	
-310.0	184.4	-19.8	-22.2	2.4	-243.6	-96.0	122.9	
-327.3	231.2	-44.4	-22.2	-19.8	-268.2	-128.0	7.3	
-332.2	260.7	-61.6	-5.0	-9.9	-263.3	-91.1	103.2	
-339.6	260.7	-64.0	-7.5	-24.7	-270.7	-5.0	100.8	
-371.5	280.4	-66.5	-7.5	-44.4	-290.4	177.0	81.1	
-378.9	309.9	-83.7	-7.5	-59.1	-307.6	290.2	-66.5	
-396.1	295.1	-100.9	2.4	-140.3	-342.0	132.8	-66.5	
-415.8	268.1	-73.9	-5.0	-128.0	-339.6	51.6	51.6	
-428.1	228.7	-22.2	-7.5	-46.8	-351.9	-2.5	24.5	
-455.2	179.5	-0.1	-19.8	14.7	-334.6	-12.4	-140.3	
-440.4	152.4	14.7	-22.2	-39.4	-337.1	12.2	-162.4	
-430.6	122.9	24.5	-7.5	-91.1	-354.3	59.0	7.3	
-433.0	86.0	17.1	-7.5	-14.8	-401.1	130.3	-71.4	
-425.7	59.0	7.3	-51.7	-27.1	-401.1	115.5	-255.9	
-413.4	-2.5	81.1	-49.3	29.4	-403.5	137.7	-81.3	
-425.7	-51.7	118.0	-24.7	19.6	-398.6	95.9	81.1	
-450.3	-88.6	157.4	-32.1	-9.9	-391.2	59.0	120.5	
-479.8	-98.5	120.5	-32.1	-37.0	-406.0	95.9	218.9	
-474.9	-118.2	130.3	-14.8	-54.2	-408.4	73.7	209.0	
-474.9	-137.8	83.6	-0.1	-59.1	-425.7	27.0	49.1	
-477.3	-152.6	12.2	-5.0	7.3	-425.7	118.0	-83.7	
-494.5	-169.8	-91.1	-24.7	-2.5	-428.1	88.5	-78.8	
-484.7	-172.3	-108.3	-27.1	4.8	-408.4	2.4	-115.7	
-492.1	-162.4	-123.1	-14.8	12.2	-406.0	-14.8	-300.2	
-477.3	-164.9	-236.2	-24.7	-9.9	-410.9	-39.4	-258.4	
-472.4	-152.6	-219.0	-29.6	14.7	-388.8	-5.0	-71.4	
-435.5	-157.5	-182.1	-56.7	-59.1	-369.1	68.8	56.5	
-433.0	-155.1	-145.2	-39.4	-59.1	-381.4	34.4	31.9	
-393.7	-150.1	-110.8	-41.9	24.5	-364.2	-44.4	-29.6	
-371.5	-147.7	-56.7	-51.7	61.4	-344.5	-66.5	-179.7	
-344.5	-140.3	-9.9	-39.4	31.9	-337.1	-19.8	-231.3	
-300.2	-152.6	27.0	-24.7	-93.6	-307.6	24.5	-76.3	
-278.1	-169.8	41.7	-34.5	-69.0	-295.3	41.7	213.9	
-260.8	-172.3	110.6	-22.2	-44.4	-300.2	27.0	373.8	
-226.4	-177.2	127.8	-9.9	-41.9	-292.8	90.9	317.3	
-196.9	-182.1	105.7	-7.5	-0.1	-265.8	108.2	164.7	
-177.2	-169.8	93.4	-5.0	-41.9	-243.6	71.3	103.2	
-150.1	-179.7	56.5	-5.0	-56.7	-233.8	125.4	49.1	
-120.6	-177.2	-2.5	-0.1	-39.4	-214.1	105.7	-44.4	
-110.8	-194.4	-44.4	4.8	-115.7	-219.0	63.9	-108.3	
-96.0	-164.9	-61.6	-9.9	19.6	-219.0	83.6	-142.8	
-59.1	-157.5	-51.7	-9.9	86.0	-226.4	61.4	-187.0	
-34.5	-147.7	-66.5	-27.1	-66.5	-231.3	27.0	54.0	
-2.5	-135.4	-64.0	-17.3	-76.3	-243.6	19.6	36.8	
49.1	-137.8	-59.1	-14.8	81.1	-255.9	17.1	-147.7	
66.3	-128.0	-69.0	-14.8	68.8	-258.4	9.8	-214.1	
68.8	-118.2	-83.7	-17.3	34.4	-248.5	19.6	-93.6	
73.7	-96.0	-64.0	7.3	29.4	-228.9	34.4	-64.0	
88.5	-71.4	-76.3	2.4	46.7	-226.4	59.0	-361.7	
88.5	-49.3	-14.8	-19.8	19.6	-209.2	81.1	-125.5	
110.6	-24.7	-2.5	-41.9	-34.5	-179.7	113.1	71.3	
108.2	-2.5	17.1	-19.8	12.2	-152.6	93.4	-140.3	
105.7	12.2	-14.8	-2.5	-27.1	-137.8	88.5	-221.5	
115.5	24.5	7.3	31.9	-108.3	-145.2	93.4	169.7	
113.1	41.7	41.7	51.6	29.4	-128.0	122.9	400.9	
122.9	54.0	49.1	19.6	66.3	-135.4	125.4	78.6	
130.3	61.4	41.7	-91.1	-5.0	-140.3	125.4	-96.0	
140.1	95.9	36.8	-108.3	2.4	-130.5	105.7	-29.6	
130.3	115.5	27.0	-46.8	54.0	-120.6	122.9	78.6	
142.6	118.0	9.8	-22.2	-59.1	-113.2	113.1	108.2	
150.0	152.4	2.4	-19.8	-91.1	-118.2	88.5	-66.5	
159.8	152.4	-32.1	-34.5	9.8	-123.1	61.4	-182.1	
172.1	157.4	-46.8	-54.2	164.7	-128.0	49.1	-32.1	
184.4	169.7	-54.2	-27.1	150.0	-118.2	44.2	253.3	
194.3	174.6	-49.3	-19.8	14.7	-98.5	24.5	258.2	
226.2	159.8	-59.1	-32.1	17.1	-100.9	24.5	228.7	
216.4	172.1	-88.6	-24.7	103.2	-93.6	34.4	127.8	
245.9	152.4	-69.0	-27.1	103.2	-91.1	61.4	167.2	
258.2	152.4	-78.8	-17.3	46.7	-81.3	81.1	147.5	
260.7	145.1	-56.7	-9.9	24.5	-61.6	93.4	-137.8	
258.2	137.7	-2.5	-12.4	14.7	-51.7	86.0	-455.2	
292.7	154.9	22.1	-7.5	24.5	-49.3	76.2	-349.4	
292.7	140.1	36.8	-12.4	-39.4	-34.5	78.6	-128.0	
292.7	113.1	36.8	-7.5	-49.3	-32.1	78.6	-152.6	
295.1	132.8	49.1	-29.6	12.2	-24.7	93.4	-337.1	
309.9	154.9	49.1	-41.9	-17.3	-14.8	105.7	-115.7	
314.8	167.2	63.9	-12.4	-44.4	2.4	103.2	100.8	
309.9	159.8	49.1	-17.3	-59.1	17.1	88.5	4.8	
319.7	154.9	17.1	-39.4	-81.3	44.2	78.6	51.6	
322.2	132.8	-12.4	-7.5	-86.2	56.5	73.7	243.5	
336.9	130.3	-24.7	14.7	31.9	54.0	71.3	314.8	
324.6	130.3	-34.5	12.2	31.9	66.3	68.8	209.0	
319.7	108.2	-46.8	-0.1	-24.7	76.2	81.1	98.3	
329.6	78.6	-49.3	-14.8	-71.4	81.1	88.5	2.4	
324.6	61.4	-44.4	-12.4	-71.4	56.5	71.3	-46.8	
297.6	41.7	-81.3	-39.4	-22.2	39.3	56.5	-34.5	
287.7	36.8	-98.5	-44.4	39.3	44.2	31.9	-51.7	
277.9	34.4	-76.3	-24.7	46.7	54.0	39.3	31.9	
268.1	27.0	-59.1	-22.2	-44.4	68.8	31.9	24.5	
258.2	14.7	-19.8	-12.4	-155.1	88.5	34.4	-56.7	
255.8	2.4	-14.8	-7.5	-110.8	83.6	24.5	-105.9	
243.5	-14.8	19.6	-7.5	29.4	73.7	-22.2	-108.3	
250.8	-24.7	34.4	-17.3	66.3	29.4	-37.0	22.1	
238.5	-24.7	51.6	-17.3	78.6	-39.4	-44.4	-37.0	
238.5	-29.6	51.6	-24.7	108.2	-37.0	-44.4	-125.5	
204.1	-49.3	51.6	-39.4	142.6	-56.7	-49.3	-253.5	
194.3	-56.7	46.7	-46.8	31.9	-66.5	-59.1	-160.0	
184.4	-64.0	51.6	-22.2	-100.9	-44.4	-103.4	-140.3	
174.6	-56.7	19.6	-17.3	-179.7	-14.8	-142.8	-182.1	
154.9	-61.6	-0.1	-22.2	-91.1	-24.7	-206.7	-135.4	
147.5	-66.5	-14.8	-49.3	19.6	12.2	-246.1	-49.3	
150.0	-71.4	-46.8	-29.6	71.3	44.2	-285.4	-78.8	
152.4	-61.6	-54.2	-9.9	95.9	61.4	-329.7	-115.7	
130.3	-64.0	-24.7	4.8	9.8	68.8	-366.6	-113.2	
125.4	-81.3	-19.8	-19.8	-174.7	71.3	-428.1	12.2	
98.3	-105.9	-34.5	-37.0	-123.1	54.0	-494.5	-162.4	
78.6	-130.5	-96.0	-37.0	61.4	2.4	-521.6	39.3	
68.8	-155.1	-86.2	-22.2	78.6	-22.2	-533.9	464.9	
44.2	-167.4	-64.0	2.4	-91.1	-2.5	-514.2	477.2	
17.1	-169.8	-32.1	29.4	-169.8	44.2	-516.7	174.6	
-29.6	-184.6	-14.8	7.3	-39.4	118.0	-529.0	98.3	
-73.9	-189.5	-0.1	4.8	-37.0	132.8	-553.6	113.1	
-91.1	-187.0	27.0	-29.6	-56.7	194.3	-556.0	93.4	
-150.1	-194.4	31.9	-41.9	-41.9	137.7	-590.5	49.1	
-177.2	-204.3	41.7	-7.5	-115.7	73.7	-585.6	14.7	
-201.8	-238.7	63.9	-12.4	-187.0	17.1	-568.3	7.3	
-221.5	-253.5	68.8	-7.5	-192.0	19.6	-551.1	14.7	
-233.8	-248.5	56.5	-0.1	12.2	17.1	-551.1	-130.5	
-233.8	-251.0	41.7	-9.9	255.8	29.4	-563.4	-462.6	
-228.9	-241.2	36.8	-39.4	120.5	44.2	-578.2	-366.6	
-214.1	-219.0	51.6	-34.5	-103.4	66.3	-590.5	-145.2	
-206.7	-189.5	73.7	-17.3	-189.5	68.8	-595.4	-310.0	
-196.9	-179.7	68.8	-0.1	-115.7	88.5	-605.2	-147.7	
-169.8	-192.0	71.3	7.3	120.5	108.2	-575.7	-164.9	
-150.1	-216.6	49.1	4.8	199.2	125.4	-600.3	-413.4	
-123.1	-251.0	2.4	-39.4	290.2	145.1	-622.5	-329.7	
-103.4	-226.4	-24.7	-44.4	61.4	130.3	-605.2	184.4	
-76.3	-201.8	-56.7	-61.6	-238.7	154.9	-575.7	447.6	
-44.4	-201.8	-86.2	-49.3	19.6	194.3	-511.8	162.3	
-17.3	-196.9	-98.5	-14.8	179.5	243.5	-484.7	-164.9	
14.7	-209.2	-54.2	-5.0	71.3	290.2	-428.1	-209.2	
63.9	-209.2	17.1	-9.9	-24.7	314.8	-374.0	90.9	
113.1	-201.8	36.8	-27.1	-9.9	295.1	-319.9	285.3	
152.4	-206.7	22.1	-27.1	-0.1	309.9	-243.6	364.0	
179.5	-216.6	36.8	-34.5	-14.8	307.4	-140.3	105.7	
199.2	-233.8	56.5	-66.5	-37.0	319.7	-64.0	-39.4	
221.3	-216.6	83.6	-27.1	22.1	359.1	36.8	-140.3	
238.5	-216.6	63.9	-7.5	-29.6	398.4	154.9	-189.5	
260.7	-223.9	22.1	-5.0	-12.4	455.0	287.7	-115.7	
260.7	-184.6	-27.1	-0.1	46.7	528.8	418.1	81.1	
250.8	-182.1	-39.4	19.6	68.8	558.3	565.7	253.3	
213.9	-216.6	-56.7	39.3	59.0	523.9	688.7	327.1	
177.0	-226.4	-86.2	39.3	-88.6	546.0	809.3	275.4	
140.1	-226.4	-93.6	41.7	-147.7	597.7	863.4	31.9	
108.2	-214.1	-113.2	39.3	44.2	674.0	890.4	-187.0	
86.0	-196.9	-93.6	34.4	145.1	777.3	917.5	-263.3	
81.1	-184.6	-98.5	24.5	-29.6	836.3	932.3	-248.5	
54.0	-192.0	-76.3	-17.3	9.8	883.1	905.2	122.9	
39.3	-187.0	-49.3	-32.1	27.0	863.4	875.7	233.6	
27.0	-204.3	-37.0	-37.0	-34.5	895.4	843.7	12.2	
12.2	-189.5	-19.8	-37.0	-226.4	961.8	809.3	54.0	
-14.8	-177.2	54.0	-34.5	-580.6	900.3	737.9	356.6	
-34.5	-189.5	81.1	-29.6	-327.3	897.8	681.3	368.9	
-37.0	-199.3	27.0	-14.8	186.9	821.6	610.0	243.5	
-34.5	-196.9	-22.2	-24.7	255.8	801.9	543.6	150.0	
-44.4	-160.0	-32.1	-32.1	280.4	824.0	445.2	88.5	
-46.8	-123.1	54.0	-34.5	172.1	851.1	381.2	34.4	
-54.2	-66.5	115.5	-34.5	98.3	920.0	287.7	-66.5	
-71.4	-34.5	39.3	-17.3	73.7	966.7	191.8	-88.6	
-78.8	-37.0	-54.2	-5.0	125.4	917.5	98.3	86.0	
-88.6	-0.1	-5.0	24.5	9.8	824.0	31.9	78.6	
-105.9	49.1	-51.7	-14.8	-140.3	747.8	-51.7	-54.2	
-103.4	66.3	-44.4	-17.3	-317.4	671.5	-125.5	-81.3	
-128.0	59.0	-51.7	-7.5	-260.8	622.3	-189.5	51.6	
-125.5	49.1	-66.5	-12.4	-236.2	533.7	-253.5	-280.5	
-128.0	73.7	-96.0	-39.4	-280.5	410.7	-327.3	-302.7	
-142.8	103.2	-86.2	-61.6	-137.8	258.2	-376.5	-54.2	
-135.4	95.9	-64.0	-59.1	-29.6	98.3	-428.1	17.1	
-140.3	81.1	-56.7	-37.0	-100.9	66.3	-452.7	39.3	
-137.8	68.8	-7.5	-46.8	-105.9	73.7	-474.9	-51.7	
-123.1	44.2	14.7	-91.1	-93.6	78.6	-472.4	-76.3	
-108.3	39.3	51.6	-66.5	-71.4	71.3	-452.7	-19.8	
-105.9	17.1	78.6	-49.3	-221.5	2.4	-445.3	-81.3	
-91.1	-0.1	95.9	-69.0	-329.7	-49.3	-406.0	-123.1	
-76.3	4.8	90.9	-66.5	-258.4	-145.2	-369.1	-0.1	
-81.3	9.8	54.0	-44.4	150.0	-255.9	-351.9	83.6	
-86.2	7.3	100.8	-41.9	364.0	-364.2	-315.0	2.4	
-71.4	-2.5	68.8	-22.2	238.5	-487.2	-278.1	-51.7	
-71.4	-2.5	-0.1	-12.4	174.6	-588.0	-248.5	-12.4	
-51.7	12.2	-37.0	24.5	108.2	-679.0	-219.0	76.2	
-46.8	-0.1	-96.0	59.0	435.3	-706.1	-187.0	194.3	
-34.5	7.3	-108.3	95.9	602.6	-701.2	-167.4	265.6	
-27.1	34.4	-93.6	103.2	452.6	-684.0	-157.5	292.7	
-22.2	41.7	-115.7	118.0	137.7	-568.3	-135.4	71.3	
-19.8	59.0	-54.2	19.6	-88.6	-413.4	-132.9	-137.8	
-19.8	78.6	-64.0	-98.5	-211.6	-369.1	-135.4	-167.4	
-0.1	73.7	-115.7	-164.9	-287.9	-428.1	-120.6	-258.4	
24.5	76.2	-115.7	-115.7	-76.3	-497.0	-120.6	-194.4	
36.8	86.0	-115.7	-81.3	-27.1	-533.9	-118.2	-130.5	
36.8	78.6	-64.0	-98.5	-108.3	-570.8	-115.7	-140.3	
51.6	93.4	-46.8	-66.5	-147.7	-558.5	-120.6	-96.0	
54.0	95.9	4.8	-34.5	-285.4	-568.3	-115.7	-59.1	
49.1	98.3	39.3	-32.1	-258.4	-590.5	-140.3	-71.4	
56.5	108.2	9.8	-19.8	-123.1	-627.4	-172.3	-86.2	
59.0	120.5	24.5	-54.2	-290.4	-654.4	-189.5	-83.7	
44.2	93.4	19.6	-71.4	-403.5	-691.3	-201.8	-145.2	
34.4	76.2	34.4	-64.0	-378.9	-691.3	-226.4	-71.4	
39.3	73.7	7.3	-59.1	49.1	-693.8	-248.5	12.2	
29.4	71.3	-27.1	-54.2	703.5	-703.6	-265.8	-78.8	
4.8	83.6	-78.8	-24.7	546.0	-686.4	-287.9	-71.4	
-9.9	68.8	-78.8	12.2	196.7	-711.0	-310.0	201.6	
-24.7	66.3	-46.8	19.6	100.8	-750.4	-319.9	189.3	
-44.4	81.1	-27.1	9.8	-142.8	-762.7	-337.1	105.7	
-54.2	105.7	7.3	-41.9	-201.8	-782.4	-351.9	76.2	
-73.9	93.4	27.0	29.4	-120.6	-740.5	-381.4	24.5	
-108.3	90.9	49.1	73.7	-155.1	-706.1	-403.5	-46.8	
-118.2	93.4	-51.7	54.0	-438.0	-632.3	-410.9	-113.2	
-135.4	100.8	-209.2	9.8	-656.9	-514.2	-396.1	-54.2	
-155.1	120.5	-96.0	-2.5	-253.5	-418.3	-369.1	-14.8	
-184.6	130.3	-91.1	-56.7	103.2	-376.5	-339.6	7.3	
-209.2	118.0	-86.2	51.6	204.1	-332.2	-322.3	54.0	
-231.3	125.4	-27.1	135.2	319.7	-295.3	-292.8	127.8	
-265.8	132.8	-32.1	150.0	627.2	-287.9	-280.5	46.7	
-268.2	145.1	-98.5	86.0	730.5	-251.0	-275.6	-22.2	
-275.6	150.0	-59.1	-100.9	479.6	-192.0	-253.5	-69.0	
-283.0	157.4	19.6	-194.4	253.3	-150.1	-265.8	-96.0	
-280.5	169.7	108.2	-96.0	9.8	-76.3	-300.2	-76.3	
-280.5	172.1	145.1	-69.0	-209.2	46.7	-332.2	-34.5	
-283.0	186.9	137.7	-46.8	-435.5	167.2	-386.3	90.9	
-263.3	179.5	98.3	-76.3	-265.8	199.2	-425.7	71.3	
-233.8	189.3	68.8	-83.7	73.7	250.8	-484.7	68.8	
-211.6	182.0	-135.4	-34.5	145.1	336.9	-553.6	41.7	
-184.6	186.9	-150.1	-34.5	59.0	383.7	-654.4	24.5	
-147.7	174.6	-2.5	-78.8	-238.7	415.7	-740.5	9.8	
-118.2	172.1	-69.0	-86.2	-364.2	457.5	-799.6	14.7	
-73.9	147.5	-209.2	-66.5	248.4	526.4	-711.0	-2.5	
4.8	127.8	-142.8	-54.2	354.2	622.3	-479.8	-32.1	
98.3	103.2	-88.6	-46.8	157.4	725.6	-258.4	-54.2	
142.6	95.9	-61.6	-56.7	-44.4	760.1	-56.7	-22.2	
169.7	76.2	-14.8	-64.0	182.0	779.7	152.4	-19.8	
172.1	51.6	7.3	-61.6	273.0	816.6	351.7	-2.5	
169.7	41.7	9.8	-71.4	-29.6	824.0	509.1	49.1	
157.4	22.1	-17.3	-64.0	-71.4	875.7	622.3	118.0	
115.5	19.6	39.3	-76.3	-2.5	747.8	659.2	-14.8	
66.3	19.6	71.3	-86.2	-169.8	674.0	678.9	-226.4	
73.7	-0.1	44.2	-86.2	-482.2	578.0	674.0	-263.3	
68.8	2.4	83.6	-71.4	-420.7	536.2	661.7	-81.3	
56.5	-12.4	103.2	-71.4	-100.9	501.8	646.9	73.7	
19.6	-27.1	31.9	-44.4	-66.5	457.5	607.5	142.6	
-12.4	-39.4	-5.0	-32.1	-356.8	432.9	575.6	120.5	
-46.8	-29.6	-7.5	-19.8	-184.6	373.8	533.7	66.3	
-103.4	-19.8	-2.5	-29.6	-19.8	285.3	496.8	54.0	
-155.1	2.4	4.8	-34.5	113.1	221.3	452.6	22.1	
-221.5	17.1	54.0	-76.3	268.1	127.8	423.0	-2.5	
-275.6	34.4	41.7	-69.0	196.7	98.3	393.5	-5.0	
-317.4	41.7	7.3	-54.2	236.1	98.3	418.1	-22.2	
-374.0	44.2	-5.0	-73.9	307.4	63.9	459.9	-24.7	
-398.6	46.7	-69.0	-73.9	169.7	14.7	479.6	-29.6	
-442.9	44.2	-169.8	-54.2	14.7	-56.7	491.9	-39.4	
-477.3	63.9	-113.2	-49.3	-169.8	-135.4	504.2	-29.6	
-501.9	59.0	-46.8	-39.4	-438.0	-160.0	526.4	-29.6	
-467.5	78.6	-7.5	-51.7	51.6	-164.9	546.0	-19.8	
-401.1	61.4	22.1	-17.3	346.8	-174.7	558.3	-32.1	
-334.6	66.3	39.3	-5.0	44.2	-169.8	551.0	-12.4	
-275.6	63.9	46.7	7.3	-51.7	-216.6	560.8	-19.8	
-228.9	63.9	61.4	12.2	-24.7	-278.1	551.0	-27.1	
-184.6	44.2	49.1	9.8	73.7	-349.4	541.1	-19.8	
-135.4	36.8	46.7	-2.5	93.4	-406.0	546.0	-22.2	
-91.1	24.5	39.3	-39.4	78.6	-472.4	536.2	-24.7	
-59.1	24.5	17.1	-2.5	-27.1	-558.5	528.8	-27.1	
-17.3	29.4	-14.8	76.2	-86.2	-622.5	519.0	-32.1	
7.3	51.6	-46.8	86.0	-51.7	-735.6	501.8	-12.4	
24.5	61.4	-44.4	88.5	-110.8	-772.5	499.3	-27.1	
19.6	86.0	-73.9	31.9	-204.3	-838.9	489.5	-27.1	
19.6	100.8	-59.1	-86.2	-145.2	-905.4	447.6	-24.7	
51.6	127.8	-46.8	-22.2	-71.4	-966.9	420.6	-24.7	
36.8	159.8	-41.9	7.3	-98.5	-1040.7	405.8	-24.7	
12.2	184.4	-32.1	22.1	-19.8	-1070.2	383.7	-14.8	
-12.4	209.0	-88.6	19.6	-5.0	-1116.9	366.5	-14.8	
2.4	253.3	-37.0	-41.9	122.9	-1166.1	349.2	2.4	
2.4	273.0	17.1	29.4	34.4	-1195.6	314.8	-5.0	
-9.9	290.2	27.0	98.3	-59.1	-1220.2	270.5	-22.2	
-27.1	314.8	46.7	51.6	12.2	-1239.9	233.6	-24.7	
-29.6	339.4	56.5	-5.0	12.2	-1271.9	201.6	-27.1	
-44.4	344.3	44.2	-46.8	76.2	-1244.8	177.0	-34.5	
-69.0	368.9	39.3	-71.4	76.2	-1230.1	142.6	-17.3	
-108.3	386.1	71.3	-66.5	41.7	-1217.8	110.6	-7.5	
-147.7	388.6	81.1	-76.3	-27.1	-1193.2	95.9	2.4	
-206.7	391.1	27.0	-37.0	-91.1	-1139.1	71.3	14.7	
-263.3	393.5	17.1	17.1	-22.2	-1087.4	44.2	9.8	
-283.0	403.4	17.1	63.9	-14.8	-1070.2	31.9	-22.2	
-310.0	410.7	2.4	17.1	-51.7	-1055.4	9.8	-22.2	
-329.7	405.8	-9.9	9.8	-51.7	-1025.9	-7.5	-24.7	
-297.7	398.4	-0.1	17.1	-37.0	-986.5	-32.1	-2.5	
-260.8	398.4	-64.0	-5.0	-17.3	-937.3	-64.0	12.2	
-236.2	391.1	-64.0	63.9	-118.2	-885.7	-81.3	17.1	
-206.7	391.1	-81.3	177.0	-69.0	-836.5	-83.7	9.8	
-157.5	386.1	-88.6	255.8	-34.5	-772.5	-86.2	-2.5	
-125.5	381.2	-54.2	174.6	-91.1	-706.1	-103.4	9.8	
-83.7	344.3	-34.5	118.0	-81.3	-580.6	-108.3	31.9	
-54.2	349.2	-19.8	9.8	-221.5	-440.4	-105.9	29.4	
-29.6	339.4	9.8	-98.5	-73.9	-285.4	-96.0	14.7	
22.1	309.9	31.9	-71.4	420.6	-96.0	-93.6	-14.8	
63.9	292.7	44.2	-9.9	273.0	154.9	-78.8	-17.3	
108.2	277.9	54.0	-41.9	243.5	452.6	-73.9	-37.0	
152.4	245.9	73.7	-64.0	169.7	747.8	-76.3	-27.1	
204.1	241.0	73.7	-69.0	-34.5	1038.0	-56.7	-2.5	
258.2	213.9	61.4	-162.4	-37.0	1274.2	-34.5	31.9	
280.4	191.8	29.4	-187.0	-81.3	1439.0	-17.3	46.7	
324.6	174.6	4.8	-187.0	-59.1	1527.6	9.8	54.0	
314.8	147.5	-9.9	-132.9	27.0	1535.0	36.8	44.2	
295.1	127.8	-17.3	-54.2	4.8	1478.4	54.0	9.8	
263.1	93.4	-44.4	2.4	-41.9	1424.3	78.6	2.4	
226.2	61.4	-44.4	63.9	-59.1	1367.7	105.7	14.7	
211.5	24.5	-54.2	-14.8	-91.1	1286.5	100.8	22.1	
186.9	-7.5	-135.4	-64.0	-135.4	1215.2	113.1	22.1	
137.7	-49.3	-113.2	-98.5	-81.3	1183.2	118.0	2.4	
142.6	-73.9	-81.3	-41.9	110.6	1129.1	115.5	-2.5	
110.6	-125.5	-41.9	-37.0	115.5	1124.1	93.4	-0.1	
68.8	-162.4	-5.0	-19.8	68.8	1092.2	105.7	7.3	
17.1	-172.3	44.2	-76.3	39.3	1151.2	105.7	34.4	
-5.0	-201.8	76.2	-59.1	-64.0	1148.7	105.7	54.0	
-78.8	-223.9	-32.1	39.3	-120.6	1089.7	95.9	46.7	
-118.2	-258.4	-9.9	90.9	-125.5	1074.9	81.1	12.2	
-125.5	-292.8	12.2	36.8	2.4	1035.6	54.0	24.5	
-164.9	-310.0	22.1	-137.8	59.0	1092.2	27.0	44.2	
-236.2	-315.0	44.2	-66.5	9.8	1168.4	-7.5	41.7	
-312.5	-366.6	44.2	36.8	-22.2	1205.3	-17.3	9.8	
-359.2	-408.4	-17.3	22.1	-44.4	1193.0	-41.9	4.8	
-403.5	-442.9	-49.3	-7.5	-17.3	1163.5	-49.3	17.1	
-391.2	-492.1	-39.4	14.7	-49.3	1109.4	-14.8	22.1	
-354.3	-526.5	-32.1	78.6	-86.2	1055.3	-2.5	12.2	
-310.0	-546.2	-59.1	68.8	-86.2	976.5	2.4	-2.5	
-295.3	-556.0	-98.5	29.4	-27.1	910.1	-22.2	14.7	
-312.5	-600.3	-93.6	-91.1	-7.5	875.7	-9.9	17.1	
-334.6	-627.4	-125.5	-46.8	4.8	902.7	-5.0	22.1	
-349.4	-652.0	-76.3	36.8	-0.1	924.9	9.8	2.4	
-344.5	-642.1	-44.4	63.9	-2.5	1008.5	4.8	4.8	
-285.4	-624.9	-73.9	-27.1	-2.5	1062.6	29.4	9.8	
-238.7	-612.6	-59.1	-147.7	-17.3	1116.8	34.4	22.1	
-187.0	-634.8	-27.1	-96.0	-9.9	1153.7	24.5	12.2	
-110.8	-671.7	-0.1	-24.7	-7.5	1257.0	-7.5	-9.9	
-93.6	-715.9	24.5	61.4	2.4	1375.1	-46.8	-0.1	
-76.3	-745.5	24.5	54.0	-7.5	1520.2	-61.6	-5.0	
-46.8	-765.1	7.3	17.1	-27.1	1662.9	-59.1	-7.5	
-12.4	-784.8	24.5	24.5	-39.4	1778.5	-49.3	-24.7	
66.3	-846.3	49.1	7.3	-41.9	1908.9	-34.5	-17.3	
132.8	-870.9	61.4	24.5	-41.9	1960.5	-22.2	-19.8	
174.6	-942.3	41.7	-19.8	-27.1	1967.9	14.7	-19.8	
243.5	-1023.4	12.2	-91.1	-17.3	1950.7	66.3	-22.2	
