ÓÒ¹ÉÖ±¼¡	ÓÒ¹É¶þÍ·¼¡	×óëÖÇ°¼¡	ÓÒëÖÇ°¼¡	×óëè³¦¼¡	×ó¹ÉÖ±¼¡	×ó¹É¶þ	ÓÒëè³¦¼¡	
-7.5	-22.2	-59.1	-91.1	7.3	-41.9	4.8	-29.6	
-2.5	-22.2	-22.2	-39.4	-14.8	-34.5	-2.5	7.3	
-9.9	-27.1	-19.8	-29.6	-46.8	-14.8	-17.3	-9.9	
-2.5	-14.8	19.6	-12.4	27.0	-14.8	-14.8	-17.3	
-7.5	-22.2	34.4	-64.0	66.3	-2.5	-7.5	31.9	
-7.5	-44.4	68.8	-66.5	17.1	-0.1	9.8	56.5	
-12.4	-56.7	76.2	-32.1	22.1	12.2	12.2	63.9	
-19.8	-49.3	73.7	-24.7	22.1	12.2	-0.1	-9.9	
-24.7	2.4	76.2	-29.6	34.4	14.7	4.8	-5.0	
-27.1	22.1	36.8	-22.2	19.6	14.7	-5.0	-24.7	
-32.1	4.8	-37.0	-9.9	2.4	-0.1	-7.5	-44.4	
-29.6	-9.9	-37.0	7.3	12.2	-2.5	-7.5	-34.5	
-24.7	-12.4	-54.2	22.1	-5.0	-19.8	-19.8	-29.6	
-24.7	-49.3	-69.0	22.1	-5.0	-32.1	-19.8	-39.4	
-29.6	-56.7	-73.9	27.0	-9.9	-41.9	-24.7	-66.5	
-27.1	-49.3	-66.5	51.6	-19.8	-37.0	-32.1	-157.5	
-24.7	-7.5	-69.0	34.4	-29.6	-56.7	-37.0	-164.9	
-24.7	-7.5	-83.7	24.5	-0.1	-56.7	-37.0	-49.3	
-17.3	27.0	-78.8	49.1	19.6	-54.2	-19.8	29.4	
-14.8	7.3	-56.7	88.5	17.1	-59.1	-22.2	-27.1	
-14.8	-22.2	-59.1	19.6	-41.9	-51.7	-12.4	-46.8	
-14.8	-29.6	-34.5	-49.3	-78.8	-27.1	-9.9	12.2	
-22.2	-34.5	-5.0	-135.4	-56.7	-39.4	7.3	-49.3	
-14.8	-22.2	22.1	-19.8	12.2	-29.6	12.2	-251.0	
-14.8	-14.8	36.8	-39.4	17.1	-19.8	7.3	-403.5	
-5.0	-19.8	41.7	-66.5	-5.0	-22.2	9.8	-103.4	
-14.8	-29.6	39.3	-103.4	-0.1	-9.9	7.3	297.6	
-12.4	-32.1	73.7	-66.5	-9.9	9.8	-22.2	322.2	
-22.2	-54.2	61.4	-73.9	-5.0	7.3	-19.8	223.8	
-29.6	-59.1	39.3	-17.3	-5.0	7.3	-24.7	179.5	
-32.1	-44.4	9.8	-19.8	-2.5	-5.0	-12.4	122.9	
-27.1	-12.4	-17.3	-17.3	-12.4	-19.8	-12.4	81.1	
-34.5	-14.8	-37.0	-9.9	2.4	-19.8	-24.7	34.4	
-32.1	-24.7	-19.8	-14.8	-24.7	-32.1	-19.8	-24.7	
-24.7	-41.9	-34.5	-22.2	-51.7	-39.4	-22.2	-41.9	
-29.6	-29.6	-54.2	-34.5	-32.1	-37.0	-32.1	-29.6	
-27.1	-12.4	-54.2	-19.8	-17.3	-46.8	-39.4	-5.0	
-34.5	-9.9	-81.3	-41.9	-51.7	-49.3	-29.6	24.5	
-22.2	-22.2	-93.6	-29.6	-76.3	-46.8	-27.1	2.4	
-14.8	-37.0	-83.7	-9.9	-59.1	-37.0	-34.5	-0.1	
-19.8	-39.4	-56.7	-7.5	-22.2	-37.0	-29.6	-29.6	
-22.2	-7.5	-34.5	-22.2	-17.3	-37.0	-9.9	-32.1	
-9.9	2.4	-17.3	-22.2	-5.0	-24.7	-2.5	100.8	
-0.1	9.8	17.1	-0.1	49.1	-19.8	9.8	71.3	
-5.0	12.2	31.9	2.4	78.6	-17.3	4.8	17.1	
-14.8	-12.4	44.2	-12.4	39.3	-12.4	9.8	12.2	
-17.3	-19.8	49.1	2.4	22.1	-5.0	7.3	-5.0	
-19.8	-24.7	63.9	-0.1	39.3	4.8	9.8	-54.2	
-22.2	-22.2	49.1	-22.2	49.1	9.8	-0.1	-137.8	
-22.2	-14.8	31.9	-24.7	17.1	14.7	4.8	-189.5	
-19.8	-17.3	9.8	-32.1	-9.9	-0.1	-2.5	-135.4	
-19.8	17.1	-2.5	-17.3	-93.6	-9.9	-2.5	-88.6	
-9.9	14.7	-12.4	36.8	-100.9	-14.8	-12.4	-5.0	
-14.8	-9.9	-46.8	51.6	-2.5	-19.8	-19.8	41.7	
-17.3	-22.2	-37.0	103.2	14.7	-32.1	-17.3	86.0	
-22.2	-34.5	-71.4	118.0	-22.2	-27.1	-27.1	39.3	
-17.3	-22.2	-66.5	-29.6	-34.5	-37.0	-34.5	54.0	
-24.7	-29.6	-81.3	-206.7	-22.2	-29.6	-39.4	76.2	
-19.8	-46.8	-83.7	-179.7	-61.6	-29.6	-14.8	29.4	
-22.2	-49.3	-71.4	-44.4	-46.8	-22.2	-14.8	29.4	
-2.5	-66.5	-51.7	4.8	-22.2	-37.0	-12.4	-9.9	
-0.1	-44.4	-29.6	29.4	-29.6	-14.8	-7.5	12.2	
-14.8	-29.6	-2.5	-22.2	-24.7	-7.5	-14.8	9.8	
-9.9	-7.5	19.6	-113.2	-5.0	2.4	-2.5	-0.1	
2.4	4.8	31.9	-56.7	31.9	14.7	4.8	-22.2	
-0.1	56.5	34.4	-37.0	12.2	14.7	9.8	-17.3	
-14.8	39.3	36.8	-66.5	29.4	7.3	7.3	12.2	
-27.1	39.3	59.0	-19.8	-14.8	7.3	24.5	-0.1	
-24.7	9.8	46.7	-0.1	-7.5	22.1	-0.1	-19.8	
-17.3	-17.3	34.4	-17.3	-5.0	24.5	-0.1	-29.6	
-29.6	-32.1	14.7	-22.2	2.4	17.1	-9.9	-41.9	
-22.2	-73.9	-9.9	-12.4	-0.1	7.3	-17.3	-49.3	
-34.5	-66.5	-27.1	-9.9	22.1	-2.5	-19.8	-46.8	
-29.6	-59.1	-41.9	-7.5	9.8	-5.0	-27.1	-32.1	
-41.9	-24.7	-56.7	-2.5	-12.4	-17.3	-24.7	-39.4	
-32.1	-34.5	-69.0	-5.0	-29.6	-29.6	-27.1	-22.2	
-39.4	-2.5	-54.2	17.1	12.2	-29.6	-34.5	9.8	
-19.8	9.8	-78.8	-2.5	31.9	-44.4	-29.6	-22.2	
-22.2	-7.5	-59.1	34.4	-12.4	-49.3	-24.7	-46.8	
-22.2	4.8	-56.7	66.3	-46.8	-44.4	-32.1	-19.8	
-17.3	4.8	-69.0	54.0	-24.7	-41.9	-17.3	-24.7	
-7.5	-14.8	-24.7	46.7	-17.3	-27.1	-7.5	-27.1	
-5.0	-7.5	12.2	-41.9	-14.8	-17.3	-0.1	-24.7	
-12.4	-17.3	31.9	24.5	-2.5	-32.1	4.8	-29.6	
-7.5	-27.1	46.7	46.7	-0.1	-5.0	-0.1	-24.7	
-14.8	-32.1	54.0	24.5	2.4	-9.9	2.4	-5.0	
-14.8	-32.1	36.8	7.3	-5.0	-7.5	7.3	-12.4	
-32.1	-12.4	41.7	-167.4	-0.1	-2.5	-5.0	-37.0	
-29.6	-29.6	56.5	-179.7	-7.5	12.2	4.8	14.7	
-39.4	-19.8	22.1	-130.5	-7.5	4.8	2.4	27.0	
-24.7	-7.5	9.8	-51.7	-0.1	2.4	-12.4	-54.2	
-37.0	-2.5	-14.8	-66.5	-7.5	-2.5	-27.1	-76.3	
-27.1	-9.9	-34.5	-59.1	-14.8	-5.0	-9.9	-32.1	
-17.3	-32.1	-54.2	-41.9	-12.4	-17.3	-14.8	-27.1	
-24.7	-39.4	-59.1	-19.8	-17.3	-34.5	-24.7	-7.5	
-29.6	-49.3	-69.0	-7.5	-9.9	-37.0	-27.1	-22.2	
-29.6	-51.7	-64.0	-19.8	-19.8	-32.1	-22.2	-37.0	
-17.3	-22.2	-96.0	-24.7	-17.3	-39.4	-17.3	-14.8	
-24.7	-12.4	-93.6	-9.9	4.8	-49.3	-14.8	-32.1	
-17.3	-12.4	-73.9	-0.1	2.4	-44.4	-17.3	-34.5	
-12.4	-17.3	-59.1	-9.9	-24.7	-41.9	-0.1	-27.1	
-7.5	-9.9	-29.6	-17.3	-9.9	-34.5	-0.1	-7.5	
-2.5	-0.1	2.4	-39.4	12.2	-32.1	4.8	9.8	
-0.1	-14.8	36.8	-39.4	-0.1	-7.5	2.4	27.0	
2.4	-34.5	36.8	-59.1	-12.4	-9.9	19.6	14.7	
-0.1	-19.8	34.4	-34.5	-2.5	-2.5	9.8	-2.5	
-0.1	-46.8	29.4	-7.5	-24.7	-2.5	17.1	-32.1	
-0.1	-64.0	73.7	17.1	-17.3	2.4	12.2	-5.0	
-0.1	-56.7	44.2	12.2	2.4	7.3	-2.5	-0.1	
-22.2	-14.8	34.4	4.8	2.4	9.8	-9.9	-5.0	
-24.7	29.4	-14.8	-27.1	4.8	4.8	-0.1	2.4	
-22.2	-0.1	-32.1	-7.5	-0.1	7.3	-24.7	-14.8	
-19.8	-0.1	-19.8	2.4	-7.5	-9.9	-27.1	-9.9	
-27.1	-12.4	-34.5	34.4	4.8	2.4	-24.7	-12.4	
-17.3	-7.5	-66.5	46.7	-12.4	-19.8	-32.1	-17.3	
-17.3	9.8	-59.1	-0.1	-29.6	-32.1	-29.6	-12.4	
-17.3	49.1	-37.0	-110.8	-12.4	-22.2	-41.9	-17.3	
-12.4	4.8	-88.6	-56.7	-32.1	-41.9	-32.1	-9.9	
-9.9	-17.3	-118.2	-24.7	-32.1	-41.9	-24.7	-7.5	
-12.4	-5.0	-69.0	-24.7	-29.6	-44.4	-19.8	-5.0	
-2.5	-7.5	-32.1	-22.2	-34.5	-24.7	-22.2	-2.5	
-5.0	-27.1	-0.1	-24.7	-5.0	-14.8	-14.8	-7.5	
-9.9	-22.2	19.6	-29.6	4.8	-22.2	2.4	-32.1	
-2.5	-37.0	29.4	-39.4	-9.9	4.8	-5.0	-34.5	
4.8	-24.7	-39.4	7.3	7.3	12.2	2.4	-14.8	
-7.5	-24.7	-7.5	31.9	17.1	2.4	-0.1	-12.4	
-9.9	-34.5	12.2	31.9	14.7	7.3	9.8	-0.1	
-9.9	-29.6	66.3	-37.0	19.6	22.1	14.7	-32.1	
-9.9	-17.3	59.0	-41.9	19.6	14.7	7.3	-32.1	
-12.4	-12.4	44.2	46.7	-24.7	17.1	-2.5	-32.1	
-32.1	-34.5	14.7	14.7	-22.2	-2.5	-5.0	-29.6	
-29.6	-44.4	-5.0	14.7	-12.4	12.2	-17.3	-17.3	
-34.5	-49.3	-27.1	-44.4	-7.5	-5.0	-12.4	-5.0	
-34.5	-32.1	-39.4	-71.4	-22.2	-22.2	-27.1	4.8	
-27.1	-5.0	-49.3	-86.2	-37.0	-27.1	-19.8	-14.8	
-27.1	-0.1	-76.3	-54.2	-34.5	-32.1	-29.6	-9.9	
-17.3	-14.8	-64.0	-44.4	-22.2	-37.0	-37.0	-7.5	
-22.2	-24.7	-73.9	-29.6	-29.6	-37.0	-32.1	-14.8	
-19.8	-64.0	-86.2	-9.9	-54.2	-46.8	-34.5	-12.4	
-9.9	-61.6	-64.0	-24.7	-22.2	-46.8	-27.1	-24.7	
-9.9	-32.1	-46.8	-29.6	17.1	-37.0	-17.3	-9.9	
-17.3	-24.7	-34.5	-51.7	17.1	-24.7	-5.0	-19.8	
-22.2	-14.8	-7.5	-39.4	-2.5	-27.1	-7.5	-19.8	
-19.8	41.7	22.1	-19.8	14.7	-9.9	2.4	-7.5	
-24.7	14.7	39.3	19.6	17.1	-2.5	-0.1	-0.1	
-17.3	2.4	56.5	2.4	22.1	12.2	4.8	-19.8	
-32.1	-5.0	46.7	-14.8	29.4	14.7	7.3	-9.9	
-34.5	-9.9	44.2	-0.1	12.2	9.8	4.8	-19.8	
-34.5	-44.4	46.7	-22.2	-5.0	19.6	-12.4	-19.8	
-29.6	-46.8	27.0	-34.5	4.8	7.3	-19.8	-14.8	
-32.1	-2.5	12.2	-19.8	-14.8	7.3	-14.8	-7.5	
-34.5	2.4	-14.8	-22.2	-2.5	7.3	-22.2	-2.5	
-27.1	-17.3	-22.2	-0.1	-7.5	-9.9	-27.1	-5.0	
-37.0	-24.7	-46.8	-5.0	-24.7	-22.2	-29.6	-17.3	
-34.5	-14.8	-51.7	-19.8	-24.7	-32.1	-29.6	-12.4	
-34.5	-32.1	-69.0	-51.7	-24.7	-32.1	-46.8	-29.6	
-19.8	-54.2	-56.7	-32.1	-39.4	-32.1	-37.0	-29.6	
-29.6	-59.1	-91.1	-39.4	-27.1	-37.0	-37.0	-14.8	
-19.8	-49.3	-78.8	9.8	-19.8	-54.2	-32.1	2.4	
-0.1	-37.0	-78.8	110.6	-17.3	-51.7	-32.1	-9.9	
-9.9	-49.3	-44.4	61.4	-24.7	-49.3	-14.8	-2.5	
-27.1	-17.3	-19.8	73.7	-5.0	-44.4	-12.4	-5.0	
-24.7	7.3	-17.3	-44.4	-12.4	-29.6	-5.0	2.4	
-17.3	-24.7	24.5	-147.7	2.4	-22.2	4.8	2.4	
-24.7	-32.1	29.4	-96.0	-5.0	-14.8	-0.1	-14.8	
-32.1	-19.8	54.0	-81.3	-0.1	-5.0	12.2	-12.4	
-22.2	-34.5	54.0	-44.4	9.8	-5.0	14.7	-19.8	
-19.8	-39.4	51.6	-34.5	4.8	2.4	-0.1	-27.1	
-34.5	-29.6	36.8	-39.4	4.8	-2.5	9.8	-7.5	
-27.1	-34.5	27.0	4.8	-2.5	9.8	-9.9	-12.4	
-29.6	-19.8	14.7	36.8	-14.8	-2.5	-7.5	-17.3	
-32.1	4.8	-7.5	-22.2	-24.7	-9.9	-24.7	-19.8	
-32.1	4.8	-12.4	-5.0	-27.1	-14.8	-12.4	-9.9	
-27.1	-27.1	-49.3	-71.4	-14.8	-32.1	-17.3	-9.9	
-24.7	-29.6	-64.0	-76.3	-7.5	-32.1	-24.7	-12.4	
-24.7	-24.7	-59.1	-41.9	-9.9	-44.4	-19.8	-19.8	
-14.8	-24.7	-56.7	-27.1	-0.1	-27.1	-22.2	-17.3	
-17.3	-19.8	-81.3	-34.5	27.0	-39.4	-24.7	-9.9	
-9.9	-37.0	-86.2	-17.3	17.1	-46.8	-24.7	-14.8	
-7.5	-34.5	-76.3	22.1	-19.8	-44.4	-19.8	-17.3	
-2.5	-41.9	-34.5	66.3	-93.6	-34.5	-9.9	-19.8	
-9.9	-44.4	-19.8	125.4	-150.1	-27.1	-5.0	-27.1	
-0.1	-24.7	-7.5	127.8	-71.4	-24.7	4.8	-22.2	
-2.5	-34.5	29.4	-71.4	-66.5	-17.3	9.8	-14.8	
2.4	-46.8	44.2	-86.2	-118.2	-9.9	-7.5	-5.0	
-2.5	-27.1	41.7	-172.3	-140.3	4.8	7.3	4.8	
-7.5	12.2	14.7	-174.7	-103.4	9.8	12.2	4.8	
-22.2	24.5	9.8	-93.6	120.5	9.8	12.2	7.3	
-24.7	4.8	54.0	-5.0	140.1	9.8	7.3	2.4	
-29.6	22.1	73.7	-5.0	81.1	14.7	2.4	-19.8	
-29.6	36.8	49.1	12.2	19.6	-0.1	4.8	-17.3	
-14.8	9.8	-9.9	17.1	-100.9	-9.9	-22.2	-24.7	
-7.5	-5.0	-46.8	7.3	-91.1	-24.7	-29.6	-17.3	
-17.3	-14.8	-69.0	-41.9	-91.1	-27.1	-34.5	-19.8	
-29.6	-9.9	-66.5	-78.8	-71.4	-39.4	-29.6	-5.0	
-22.2	-24.7	-61.6	-19.8	24.5	-37.0	-39.4	-27.1	
-9.9	-32.1	-69.0	4.8	44.2	-41.9	-37.0	-24.7	
-2.5	-32.1	-83.7	19.6	41.7	-51.7	-32.1	-22.2	
9.8	-49.3	-76.3	7.3	73.7	-46.8	-37.0	-22.2	
4.8	-37.0	-78.8	-86.2	108.2	-46.8	-22.2	-29.6	
7.3	-24.7	-59.1	-34.5	86.0	-34.5	-9.9	-17.3	
-2.5	-22.2	-24.7	44.2	19.6	-22.2	-2.5	-9.9	
-0.1	-19.8	-14.8	-7.5	-9.9	-22.2	4.8	-19.8	
-5.0	-19.8	17.1	-81.3	-41.9	-7.5	2.4	-19.8	
7.3	-14.8	44.2	-34.5	-54.2	-2.5	9.8	-17.3	
-5.0	-32.1	31.9	34.4	61.4	-0.1	12.2	-19.8	
-5.0	-27.1	29.4	7.3	145.1	-5.0	7.3	-17.3	
-9.9	-39.4	54.0	44.2	95.9	9.8	14.7	4.8	
-0.1	-49.3	44.2	9.8	46.7	4.8	-2.5	-0.1	
-5.0	-14.8	46.7	-61.6	24.5	7.3	-5.0	-5.0	
-19.8	9.8	22.1	-81.3	9.8	12.2	-14.8	2.4	
-29.6	41.7	-9.9	-44.4	41.7	4.8	-12.4	-12.4	
-29.6	34.4	-22.2	-14.8	22.1	-14.8	-27.1	-34.5	
-14.8	14.7	-56.7	-12.4	-51.7	-27.1	-9.9	-2.5	
-22.2	7.3	-61.6	22.1	-120.6	-27.1	-24.7	-22.2	
-34.5	-7.5	-66.5	9.8	-174.7	-37.0	-24.7	-19.8	
-9.9	-29.6	-64.0	-49.3	-125.5	-32.1	-29.6	-5.0	
-12.4	-88.6	-88.6	-61.6	-41.9	-39.4	-32.1	-19.8	
-19.8	-81.3	-73.9	-17.3	-37.0	-41.9	-24.7	-12.4	
-9.9	-54.2	-61.6	-29.6	-66.5	-44.4	-29.6	-7.5	
2.4	-14.8	-44.4	-7.5	-41.9	-32.1	-19.8	-12.4	
2.4	7.3	-7.5	-0.1	22.1	-17.3	-7.5	-19.8	
-7.5	7.3	7.3	-59.1	98.3	-24.7	12.2	-12.4	
-9.9	34.4	27.0	-91.1	115.5	-22.2	31.9	-19.8	
-5.0	39.3	27.0	-32.1	49.1	-0.1	17.1	-19.8	
2.4	7.3	36.8	-54.2	24.5	4.8	27.0	-17.3	
-5.0	-17.3	36.8	-59.1	-5.0	9.8	14.7	-9.9	
-17.3	-12.4	41.7	-5.0	-29.6	14.7	4.8	-14.8	
-24.7	-27.1	49.1	36.8	-27.1	19.6	-2.5	-14.8	
-17.3	-34.5	41.7	54.0	24.5	19.6	-9.9	-22.2	
-27.1	-39.4	24.5	66.3	61.4	14.7	-12.4	-17.3	
-32.1	-41.9	4.8	-69.0	-14.8	4.8	-17.3	-19.8	
-24.7	-24.7	-29.6	-93.6	-113.2	7.3	-14.8	-17.3	
-17.3	-34.5	-39.4	-61.6	-41.9	-9.9	-24.7	-7.5	
-14.8	-34.5	-51.7	-39.4	14.7	-22.2	-19.8	-22.2	
-5.0	-46.8	-66.5	-66.5	9.8	-34.5	-32.1	-34.5	
2.4	-39.4	-66.5	-78.8	4.8	-34.5	-34.5	-17.3	
-7.5	-41.9	-78.8	-73.9	-2.5	-37.0	-14.8	-19.8	
-0.1	-12.4	-71.4	-81.3	-51.7	-46.8	-19.8	-29.6	
-2.5	-24.7	-61.6	-19.8	-100.9	-39.4	-19.8	-17.3	
-17.3	-14.8	-56.7	36.8	-59.1	-41.9	-9.9	-24.7	
-14.8	-24.7	-59.1	189.3	-17.3	-37.0	4.8	-7.5	
-19.8	-14.8	-24.7	196.7	-9.9	-22.2	9.8	-7.5	
-29.6	-9.9	17.1	122.9	22.1	-17.3	14.7	-0.1	
-27.1	-29.6	27.0	39.3	71.3	-14.8	29.4	17.1	
-22.2	-64.0	41.7	-128.0	63.9	-9.9	34.4	7.3	
-22.2	-32.1	49.1	-73.9	34.4	-0.1	36.8	-12.4	
-27.1	-24.7	51.6	-100.9	12.2	12.2	29.4	4.8	
-39.4	-22.2	73.7	9.8	4.8	2.4	17.1	-12.4	
-29.6	-17.3	71.3	83.6	-5.0	2.4	36.8	-24.7	
-32.1	-9.9	46.7	-130.5	-24.7	-2.5	46.7	-56.7	
-44.4	-17.3	17.1	-196.9	-22.2	-14.8	49.1	-17.3	
-44.4	-19.8	4.8	-145.2	-2.5	-29.6	44.2	-7.5	
-54.2	-9.9	-49.3	-98.5	7.3	-24.7	44.2	-5.0	
-39.4	-2.5	-118.2	-64.0	-12.4	-37.0	41.7	-22.2	
-37.0	-9.9	-103.4	-22.2	-22.2	-37.0	17.1	-29.6	
-46.8	-14.8	-103.4	-27.1	-12.4	-37.0	14.7	-27.1	
-32.1	-32.1	-113.2	-34.5	-22.2	-61.6	41.7	-24.7	
-17.3	-41.9	-103.4	-14.8	-24.7	-46.8	81.1	-27.1	
-22.2	-24.7	-73.9	-27.1	-27.1	-51.7	78.6	-12.4	
-24.7	-27.1	-49.3	-22.2	-5.0	-39.4	73.7	-9.9	
-22.2	-17.3	2.4	-73.9	14.7	-41.9	49.1	-5.0	
-9.9	4.8	56.5	-49.3	4.8	-27.1	29.4	-14.8	
-9.9	-2.5	81.1	-51.7	-19.8	-22.2	17.1	-17.3	
-14.8	-17.3	103.2	2.4	-0.1	-14.8	-9.9	-17.3	
-7.5	-32.1	100.8	41.7	-17.3	-9.9	9.8	-5.0	
-2.5	-32.1	113.1	39.3	-9.9	-0.1	61.4	-7.5	
-14.8	-46.8	110.6	31.9	-19.8	7.3	59.0	4.8	
-27.1	-29.6	27.0	-37.0	-37.0	7.3	44.2	-7.5	
-29.6	-24.7	-83.7	-29.6	-14.8	14.7	24.5	7.3	
-29.6	-19.8	-71.4	9.8	-9.9	-2.5	22.1	41.7	
-37.0	-14.8	-69.0	-12.4	7.3	-7.5	22.1	39.3	
-41.9	-17.3	-69.0	17.1	-14.8	-12.4	12.2	24.5	
-37.0	-2.5	-78.8	-27.1	-7.5	-29.6	-17.3	-2.5	
-46.8	-17.3	-64.0	-39.4	-14.8	-32.1	-44.4	-39.4	
-34.5	-17.3	-69.0	7.3	-17.3	-32.1	-54.2	-51.7	
-37.0	-9.9	-83.7	-2.5	-17.3	-32.1	-49.3	-44.4	
-39.4	-9.9	-83.7	-12.4	-24.7	-49.3	-32.1	-56.7	
-37.0	-17.3	-81.3	22.1	-9.9	-46.8	-2.5	-37.0	
-24.7	-27.1	-56.7	-12.4	-5.0	-46.8	22.1	-27.1	
-27.1	-24.7	-41.9	49.1	-2.5	-37.0	22.1	-39.4	
-27.1	-27.1	-24.7	46.7	-5.0	-24.7	9.8	-44.4	
-24.7	-14.8	-5.0	56.5	2.4	-24.7	9.8	-17.3	
-9.9	-14.8	22.1	-12.4	-0.1	-22.2	9.8	-2.5	
-7.5	-19.8	24.5	-83.7	9.8	-19.8	34.4	14.7	
-17.3	-22.2	34.4	-56.7	-0.1	-7.5	86.0	7.3	
-19.8	-19.8	22.1	34.4	4.8	2.4	93.4	-24.7	
-27.1	-19.8	-0.1	81.1	-5.0	7.3	66.3	-29.6	
-24.7	-12.4	17.1	115.5	4.8	14.7	51.6	-24.7	
-34.5	-7.5	17.1	68.8	2.4	9.8	4.8	-5.0	
-37.0	-14.8	14.7	71.3	2.4	14.7	-5.0	-2.5	
-32.1	-24.7	7.3	-132.9	4.8	4.8	-14.8	12.2	
-32.1	-19.8	-17.3	-332.2	-14.8	-14.8	12.2	14.7	
-22.2	-19.8	-41.9	-189.5	-17.3	-24.7	59.0	-5.0	
-41.9	-17.3	-54.2	-76.3	-9.9	-29.6	51.6	-14.8	
-32.1	-24.7	-56.7	-115.7	-24.7	-41.9	78.6	-54.2	
-32.1	-14.8	-54.2	-76.3	-22.2	-37.0	81.1	14.7	
-27.1	-22.2	-78.8	-88.6	-9.9	-39.4	78.6	7.3	
-29.6	-19.8	-100.9	-41.9	-12.4	-46.8	61.4	-0.1	
-19.8	-19.8	-91.1	4.8	-7.5	-41.9	61.4	-19.8	
-19.8	-19.8	-83.7	83.6	-2.5	-46.8	36.8	-2.5	
-9.9	-17.3	-22.2	152.4	4.8	-37.0	17.1	2.4	
-22.2	-27.1	9.8	105.7	9.8	-22.2	29.4	86.0	
-9.9	-17.3	29.4	-24.7	-2.5	-14.8	22.1	63.9	
-17.3	-9.9	44.2	-88.6	-0.1	-7.5	24.5	-12.4	
-12.4	-9.9	61.4	-34.5	9.8	2.4	-7.5	-54.2	
-29.6	-7.5	63.9	-34.5	9.8	7.3	-29.6	-108.3	
-22.2	-0.1	61.4	275.4	-0.1	14.7	-61.6	-110.8	
-32.1	-5.0	71.3	300.0	4.8	12.2	-39.4	-83.7	
-22.2	-0.1	51.6	113.1	-5.0	-0.1	-41.9	-51.7	
-27.1	-19.8	34.4	-255.9	-7.5	-0.1	-22.2	-37.0	
-19.8	-14.8	-5.0	-526.5	-22.2	-0.1	-14.8	12.2	
-29.6	-14.8	-39.4	-398.6	-24.7	-14.8	-39.4	34.4	
-17.3	-24.7	-46.8	-88.6	-12.4	-19.8	-51.7	-9.9	
-24.7	-14.8	-73.9	27.0	-24.7	-29.6	-76.3	-2.5	
-34.5	-12.4	-81.3	295.1	-19.8	-22.2	-73.9	27.0	
-19.8	-24.7	-83.7	250.8	-17.3	-32.1	-71.4	-9.9	
-22.2	-24.7	-93.6	125.4	-22.2	-41.9	-64.0	-5.0	
-14.8	-22.2	-86.2	83.6	-12.4	-32.1	-64.0	41.7	
-14.8	-12.4	-54.2	142.6	-5.0	-44.4	-83.7	-17.3	
-5.0	-17.3	-34.5	191.8	-5.0	-39.4	-78.8	-7.5	
-12.4	-19.8	-24.7	-17.3	-7.5	-24.7	-64.0	-2.5	
-17.3	-17.3	4.8	-324.8	-7.5	-14.8	-39.4	7.3	
-22.2	-19.8	22.1	-366.6	9.8	-19.8	-17.3	-39.4	
-32.1	-5.0	24.5	-241.2	-5.0	-17.3	2.4	-12.4	
-17.3	-2.5	51.6	-59.1	4.8	-12.4	-2.5	7.3	
-32.1	-9.9	36.8	-9.9	17.1	-12.4	-7.5	-0.1	
-34.5	-12.4	49.1	-37.0	9.8	-17.3	-14.8	-5.0	
-37.0	-7.5	51.6	-206.7	7.3	-12.4	-32.1	-37.0	
-29.6	-12.4	34.4	-96.0	-9.9	-12.4	-37.0	-24.7	
-32.1	-17.3	29.4	-160.0	-7.5	-7.5	-2.5	-22.2	
-29.6	-14.8	4.8	-46.8	-12.4	-22.2	95.9	9.8	
-37.0	-19.8	2.4	17.1	-19.8	-44.4	159.8	-7.5	
-34.5	-17.3	-34.5	-64.0	-19.8	-37.0	182.0	24.5	
-39.4	-14.8	-59.1	-140.3	-9.9	-41.9	167.2	34.4	
-34.5	-12.4	-76.3	-88.6	-9.9	-51.7	113.1	-41.9	
-32.1	-14.8	-64.0	14.7	-19.8	-41.9	36.8	-69.0	
-14.8	-14.8	-93.6	78.6	-17.3	-59.1	7.3	-69.0	
-24.7	-12.4	-86.2	122.9	-17.3	-44.4	-5.0	-64.0	
-9.9	-17.3	-83.7	177.0	-5.0	-54.2	24.5	-59.1	
-9.9	-5.0	-71.4	172.1	-2.5	-56.7	36.8	-44.4	
-14.8	-2.5	-29.6	110.6	2.4	-56.7	36.8	-17.3	
-17.3	-9.9	-17.3	159.8	-0.1	-37.0	17.1	27.0	
-14.8	-0.1	19.6	-9.9	4.8	-39.4	-2.5	93.4	
-7.5	-17.3	39.3	29.4	-2.5	-32.1	4.8	7.3	
-9.9	-5.0	41.7	-128.0	4.8	-17.3	-5.0	-41.9	
-14.8	-14.8	44.2	-157.5	7.3	-19.8	-7.5	-32.1	
-24.7	-22.2	56.5	-115.7	-0.1	-19.8	12.2	-37.0	
-34.5	-7.5	61.4	-140.3	4.8	-14.8	34.4	-49.3	
-32.1	-2.5	54.0	-152.6	-7.5	-7.5	39.3	-73.9	
-44.4	-0.1	49.1	-194.4	-5.0	-12.4	34.4	14.7	
-32.1	-5.0	22.1	-118.2	-5.0	-27.1	24.5	-32.1	
-37.0	-7.5	-17.3	-39.4	-12.4	-27.1	44.2	17.1	
-34.5	-9.9	-91.1	-83.7	-24.7	-49.3	44.2	36.8	
-24.7	-12.4	-81.3	-88.6	-14.8	-56.7	54.0	7.3	
-29.6	-5.0	-66.5	-76.3	-14.8	-51.7	61.4	14.7	
